,delay,bias
0,60.401727861771064,0.75
1,32.401727861771064,0.75
2,21.40172786177106,0.75
3,29.40172786177106,0.75
4,63.401727861771064,0.75
5,45.401727861771064,0.75
6,41.401727861771064,0.75
7,25.40172786177106,0.75
8,67.40172786177106,0.75
9,28.40172786177106,0.75
10,75.40172786177106,0.75
11,65.40172786177106,0.75
12,39.401727861771064,0.75
13,36.401727861771064,0.75
14,36.401727861771064,0.75
15,120.40172786177106,0.75
16,88.40172786177106,0.75
17,79.40172786177106,0.75
18,77.40172786177106,0.75
19,53.401727861771064,0.75
20,49.401727861771064,0.75
21,41.401727861771064,0.75
22,166.40172786177106,0.75
23,148.40172786177106,0.75
24,130.40172786177106,0.75
25,122.40172786177106,0.75
26,50.401727861771064,0.75
27,23.40172786177106,0.75
28,129.40172786177106,0.75
29,115.40172786177106,0.75
30,76.40172786177106,0.75
31,53.401727861771064,0.75
32,37.401727861771064,0.75
33,23.40172786177106,0.75
34,109.40172786177106,0.75
35,108.40172786177106,0.75
36,103.40172786177106,0.75
37,80.40172786177106,0.75
38,82.40172786177106,0.75
39,40.401727861771064,0.75
40,144.40172786177106,0.75
41,139.40172786177106,0.75
42,133.40172786177106,0.75
43,122.40172786177106,0.75
44,108.40172786177106,0.75
45,104.40172786177106,0.75
46,52.401727861771064,0.75
47,61.401727861771064,0.75
48,64.40172786177106,0.75
49,37.401727861771064,0.75
50,121.40172786177106,0.75
51,115.40172786177106,0.75
52,100.40172786177106,0.75
53,98.40172786177106,0.75
54,99.40172786177106,0.75
55,58.401727861771064,0.75
56,37.401727861771064,0.75
57,101.40172786177106,0.75
58,89.40172786177106,0.75
59,105.40172786177106,0.75
60,70.40172786177106,0.75
61,39.401727861771064,0.75
62,25.40172786177106,0.75
63,101.40172786177106,0.75
64,59.401727861771064,0.75
65,34.401727861771064,0.75
66,98.40172786177106,0.75
67,55.401727861771064,0.75
68,29.40172786177106,0.75
69,77.40172786177106,0.75
70,58.401727861771064,0.75
71,57.401727861771064,0.75
72,23.40172786177106,0.75
73,26.40172786177106,0.75
74,23.40172786177106,0.75
75,149.40172786177106,0.75
76,42.401727861771064,0.75
77,247.40172786177106,0.75
78,37.401727861771064,0.75
79,150.40172786177106,0.75
80,143.40172786177106,0.75
81,91.40172786177106,0.75
82,66.40172786177106,0.75
83,98.40172786177106,0.75
84,51.401727861771064,0.75
85,39.401727861771064,0.75
86,30.40172786177106,0.75
87,52.401727861771064,0.75
88,31.40172786177106,0.75
89,31.40172786177106,0.75
90,27.40172786177106,0.75
91,39.401727861771064,0.75
92,32.401727861771064,0.75
93,98.40172786177106,0.75
94,100.40172786177106,0.75
95,98.40172786177106,0.75
96,95.40172786177106,0.75
97,94.40172786177106,0.75
98,42.401727861771064,0.75
99,34.401727861771064,0.75
100,140.40172786177106,0.75
101,90.40172786177106,0.75
102,91.40172786177106,0.75
103,63.401727861771064,0.75
104,39.401727861771064,0.75
105,34.401727861771064,0.75
106,128.40172786177106,0.75
107,122.40172786177106,0.75
108,100.40172786177106,0.75
109,79.40172786177106,0.75
110,54.401727861771064,0.75
111,42.401727861771064,0.75
112,42.401727861771064,0.75
113,117.40172786177106,0.75
114,110.40172786177106,0.75
115,107.40172786177106,0.75
116,101.40172786177106,0.75
117,91.40172786177106,0.75
118,79.40172786177106,0.75
119,45.401727861771064,0.75
120,135.40172786177106,0.75
121,133.40172786177106,0.75
122,124.40172786177106,0.75
123,126.40172786177106,0.75
124,87.40172786177106,0.75
125,23.40172786177106,0.75
126,100.40172786177106,0.75
127,80.40172786177106,0.75
128,80.40172786177106,0.75
129,71.40172786177106,0.75
130,33.401727861771064,0.75
131,90.40172786177106,0.75
132,91.40172786177106,0.75
133,94.40172786177106,0.75
134,92.40172786177106,0.75
135,69.40172786177106,0.75
136,34.401727861771064,0.75
137,112.40172786177106,0.75
138,82.40172786177106,0.75
139,66.40172786177106,0.75
140,28.40172786177106,0.75
141,62.401727861771064,0.75
142,48.401727861771064,0.75
143,26.40172786177106,0.75
144,25.40172786177106,0.75
145,116.40172786177106,0.75
146,106.40172786177106,0.75
147,108.40172786177106,0.75
148,33.401727861771064,0.75
149,29.40172786177106,0.75
150,34.401727861771064,0.75
151,31.40172786177106,0.75
152,101.40172786177106,0.75
153,38.401727861771064,0.75
154,53.401727861771064,0.75
155,51.401727861771064,0.75
156,40.401727861771064,0.75
157,40.401727861771064,0.75
158,172.40172786177106,0.75
159,112.40172786177106,0.75
160,41.401727861771064,0.75
161,26.40172786177106,0.75
162,26.40172786177106,0.75
163,97.40172786177106,0.75
164,212.40172786177106,0.75
165,28.40172786177106,0.75
166,417.40172786177106,0.75
167,154.40172786177106,0.75
168,149.40172786177106,0.75
169,65.40172786177106,0.75
170,62.401727861771064,0.75
171,118.40172786177106,0.75
172,28.40172786177106,0.75
173,171.40172786177106,0.75
