,delay,bias
0,23.40172786177106,0.75
1,28.40172786177106,0.75
2,24.40172786177106,0.75
3,49.401727861771064,0.75
4,39.401727861771064,0.75
5,33.401727861771064,0.75
6,26.40172786177106,0.75
7,24.40172786177106,0.75
8,21.40172786177106,0.75
9,60.401727861771064,0.75
10,37.401727861771064,0.75
11,27.40172786177106,0.75
12,31.40172786177106,0.75
13,35.401727861771064,0.75
14,51.401727861771064,0.75
15,50.401727861771064,0.75
16,50.401727861771064,0.75
17,49.401727861771064,0.75
18,35.401727861771064,0.75
19,27.40172786177106,0.75
20,27.40172786177106,0.75
21,30.40172786177106,0.75
22,25.40172786177106,0.75
23,26.40172786177106,0.75
24,68.40172786177106,0.75
25,54.401727861771064,0.75
26,53.401727861771064,0.75
27,47.401727861771064,0.75
28,30.40172786177106,0.75
29,31.40172786177106,0.75
30,30.40172786177106,0.75
31,29.40172786177106,0.75
32,28.40172786177106,0.75
33,28.40172786177106,0.75
34,28.40172786177106,0.75
35,28.40172786177106,0.75
36,61.401727861771064,0.75
37,49.401727861771064,0.75
38,37.401727861771064,0.75
39,35.401727861771064,0.75
40,37.401727861771064,0.75
41,34.401727861771064,0.75
42,28.40172786177106,0.75
43,55.401727861771064,0.75
44,53.401727861771064,0.75
45,45.401727861771064,0.75
46,45.401727861771064,0.75
47,46.401727861771064,0.75
48,33.401727861771064,0.75
49,72.40172786177106,0.75
50,63.401727861771064,0.75
51,43.401727861771064,0.75
52,39.401727861771064,0.75
53,39.401727861771064,0.75
54,26.40172786177106,0.75
55,42.401727861771064,0.75
56,35.401727861771064,0.75
57,36.401727861771064,0.75
58,30.40172786177106,0.75
59,26.40172786177106,0.75
60,55.401727861771064,0.75
61,58.401727861771064,0.75
62,55.401727861771064,0.75
63,53.401727861771064,0.75
64,44.401727861771064,0.75
65,41.401727861771064,0.75
66,40.401727861771064,0.75
67,75.40172786177106,0.75
68,72.40172786177106,0.75
69,72.40172786177106,0.75
70,69.40172786177106,0.75
71,68.40172786177106,0.75
72,68.40172786177106,0.75
73,71.40172786177106,0.75
74,53.401727861771064,0.75
75,52.401727861771064,0.75
