,delay,bias
0,51.401727861771064,0.5
1,40.401727861771064,0.5
2,24.40172786177106,0.5
3,46.401727861771064,0.5
4,29.40172786177106,0.5
5,31.40172786177106,0.5
6,30.40172786177106,0.5
7,57.401727861771064,0.5
8,31.40172786177106,0.5
9,26.40172786177106,0.5
10,69.40172786177106,0.5
11,43.401727861771064,0.5
12,55.401727861771064,0.5
13,55.401727861771064,0.5
14,46.401727861771064,0.5
15,130.40172786177106,0.5
16,129.40172786177106,0.5
17,105.40172786177106,0.5
18,101.40172786177106,0.5
19,45.401727861771064,0.5
20,44.401727861771064,0.5
21,40.401727861771064,0.5
22,105.40172786177106,0.5
23,86.40172786177106,0.5
24,77.40172786177106,0.5
25,73.40172786177106,0.5
26,77.40172786177106,0.5
27,76.40172786177106,0.5
28,48.401727861771064,0.5
29,47.401727861771064,0.5
30,83.40172786177106,0.5
31,80.40172786177106,0.5
32,74.40172786177106,0.5
33,73.40172786177106,0.5
34,70.40172786177106,0.5
35,57.401727861771064,0.5
36,44.401727861771064,0.5
37,43.401727861771064,0.5
38,96.40172786177106,0.5
39,94.40172786177106,0.5
40,87.40172786177106,0.5
41,82.40172786177106,0.5
42,67.40172786177106,0.5
43,60.401727861771064,0.5
44,57.401727861771064,0.5
45,56.401727861771064,0.5
46,53.401727861771064,0.5
47,53.401727861771064,0.5
48,50.401727861771064,0.5
49,47.401727861771064,0.5
50,47.401727861771064,0.5
51,30.40172786177106,0.5
52,30.40172786177106,0.5
53,29.40172786177106,0.5
54,105.40172786177106,0.5
55,62.401727861771064,0.5
56,61.401727861771064,0.5
57,46.401727861771064,0.5
58,48.401727861771064,0.5
59,41.401727861771064,0.5
60,42.401727861771064,0.5
61,44.401727861771064,0.5
62,44.401727861771064,0.5
63,45.401727861771064,0.5
64,32.401727861771064,0.5
65,32.401727861771064,0.5
66,22.40172786177106,0.5
67,53.401727861771064,0.5
68,54.401727861771064,0.5
69,53.401727861771064,0.5
70,50.401727861771064,0.5
71,50.401727861771064,0.5
72,31.40172786177106,0.5
73,30.40172786177106,0.5
74,81.40172786177106,0.5
75,73.40172786177106,0.5
76,55.401727861771064,0.5
77,51.401727861771064,0.5
78,46.401727861771064,0.5
