,delay,bias
0,244.40172786177106,0.9
1,121.40172786177106,0.9
2,73.40172786177106,0.9
3,221.40172786177106,0.9
4,112.40172786177106,0.9
5,112.40172786177106,0.9
6,105.40172786177106,0.9
7,48.401727861771064,0.9
8,101.40172786177106,0.9
9,111.40172786177106,0.9
10,104.40172786177106,0.9
11,58.401727861771064,0.9
12,42.401727861771064,0.9
13,33.401727861771064,0.9
14,155.40172786177106,0.9
15,132.40172786177106,0.9
16,97.40172786177106,0.9
17,55.401727861771064,0.9
18,241.40172786177106,0.9
19,71.40172786177106,0.9
20,171.40172786177106,0.9
21,69.40172786177106,0.9
22,28.40172786177106,0.9
23,80.40172786177106,0.9
24,498.40172786177106,0.9
25,402.40172786177106,0.9
26,401.40172786177106,0.9
27,301.40172786177106,0.9
28,151.40172786177106,0.9
29,269.40172786177106,0.9
30,31.40172786177106,0.9
31,302.40172786177106,0.9
32,35.401727861771064,0.9
33,37.401727861771064,0.9
34,95.40172786177106,0.9
35,57.401727861771064,0.9
36,52.401727861771064,0.9
37,235.40172786177106,0.9
38,141.40172786177106,0.9
39,94.40172786177106,0.9
40,42.401727861771064,0.9
41,69.40172786177106,0.9
42,49.401727861771064,0.9
43,27.40172786177106,0.9
44,202.40172786177106,0.9
45,176.40172786177106,0.9
46,168.40172786177106,0.9
47,59.401727861771064,0.9
48,118.40172786177106,0.9
49,116.40172786177106,0.9
50,242.40172786177106,0.9
51,230.40172786177106,0.9
52,118.40172786177106,0.9
53,38.401727861771064,0.9
54,146.40172786177106,0.9
55,130.40172786177106,0.9
56,83.40172786177106,0.9
57,63.401727861771064,0.9
58,24.40172786177106,0.9
59,31.40172786177106,0.9
60,26.40172786177106,0.9
61,414.40172786177106,0.9
62,83.40172786177106,0.9
63,255.40172786177106,0.9
64,126.40172786177106,0.9
65,383.40172786177106,0.9
66,176.40172786177106,0.9
