,delay,bias
0,23.40172786177106,0.9
1,28.40172786177106,0.9
2,24.40172786177106,0.9
3,49.401727861771064,0.9
4,39.401727861771064,0.9
5,33.401727861771064,0.9
6,26.40172786177106,0.9
7,24.40172786177106,0.9
8,21.40172786177106,0.9
9,26.40172786177106,0.9
10,29.40172786177106,0.9
11,32.401727861771064,0.9
12,27.40172786177106,0.9
13,31.40172786177106,0.9
14,35.401727861771064,0.9
15,32.401727861771064,0.9
16,31.40172786177106,0.9
17,31.40172786177106,0.9
18,30.40172786177106,0.9
19,30.40172786177106,0.9
20,20.40172786177106,0.9
21,27.40172786177106,0.9
22,26.40172786177106,0.9
23,30.40172786177106,0.9
24,25.40172786177106,0.9
25,26.40172786177106,0.9
26,68.40172786177106,0.9
27,55.401727861771064,0.9
28,53.401727861771064,0.9
29,47.401727861771064,0.9
30,47.401727861771064,0.9
31,33.401727861771064,0.9
32,31.40172786177106,0.9
33,30.40172786177106,0.9
34,28.40172786177106,0.9
35,27.40172786177106,0.9
36,27.40172786177106,0.9
37,27.40172786177106,0.9
38,28.40172786177106,0.9
39,25.40172786177106,0.9
40,27.40172786177106,0.9
41,25.40172786177106,0.9
42,25.40172786177106,0.9
43,31.40172786177106,0.9
44,88.40172786177106,0.9
45,82.40172786177106,0.9
46,74.40172786177106,0.9
47,71.40172786177106,0.9
48,71.40172786177106,0.9
49,65.40172786177106,0.9
50,65.40172786177106,0.9
51,65.40172786177106,0.9
52,53.401727861771064,0.9
53,33.401727861771064,0.9
54,23.40172786177106,0.9
55,21.40172786177106,0.9
56,35.401727861771064,0.9
57,25.40172786177106,0.9
58,21.40172786177106,0.9
59,25.40172786177106,0.9
60,25.40172786177106,0.9
61,76.40172786177106,0.9
62,83.40172786177106,0.9
63,75.40172786177106,0.9
64,76.40172786177106,0.9
65,77.40172786177106,0.9
66,70.40172786177106,0.9
67,68.40172786177106,0.9
68,60.401727861771064,0.9
69,62.401727861771064,0.9
70,59.401727861771064,0.9
71,59.401727861771064,0.9
72,60.401727861771064,0.9
73,58.401727861771064,0.9
74,52.401727861771064,0.9
75,50.401727861771064,0.9
76,50.401727861771064,0.9
77,49.401727861771064,0.9
78,49.401727861771064,0.9
79,46.401727861771064,0.9
80,45.401727861771064,0.9
81,41.401727861771064,0.9
82,41.401727861771064,0.9
83,41.401727861771064,0.9
84,44.401727861771064,0.9
85,32.401727861771064,0.9
86,32.401727861771064,0.9
87,28.40172786177106,0.9
88,28.40172786177106,0.9
89,46.401727861771064,0.9
90,46.401727861771064,0.9
91,43.401727861771064,0.9
92,36.401727861771064,0.9
93,36.401727861771064,0.9
94,36.401727861771064,0.9
95,35.401727861771064,0.9
96,35.401727861771064,0.9
97,36.401727861771064,0.9
98,33.401727861771064,0.9
99,32.401727861771064,0.9
100,29.40172786177106,0.9
101,31.40172786177106,0.9
102,30.40172786177106,0.9
103,30.40172786177106,0.9
104,29.40172786177106,0.9
105,26.40172786177106,0.9
106,26.40172786177106,0.9
107,64.40172786177106,0.9
108,48.401727861771064,0.9
109,49.401727861771064,0.9
110,47.401727861771064,0.9
111,38.401727861771064,0.9
112,22.40172786177106,0.9
113,26.40172786177106,0.9
114,26.40172786177106,0.9
115,24.40172786177106,0.9
116,26.40172786177106,0.9
117,30.40172786177106,0.9
118,22.40172786177106,0.9
119,22.40172786177106,0.9
120,64.40172786177106,0.9
121,63.401727861771064,0.9
122,51.401727861771064,0.9
123,35.401727861771064,0.9
124,35.401727861771064,0.9
125,35.401727861771064,0.9
126,35.401727861771064,0.9
127,26.40172786177106,0.9
128,33.401727861771064,0.9
129,30.40172786177106,0.9
130,30.40172786177106,0.9
131,30.40172786177106,0.9
132,27.40172786177106,0.9
133,35.401727861771064,0.9
134,32.401727861771064,0.9
135,31.40172786177106,0.9
136,31.40172786177106,0.9
137,25.40172786177106,0.9
138,26.40172786177106,0.9
139,26.40172786177106,0.9
140,25.40172786177106,0.9
141,29.40172786177106,0.9
142,27.40172786177106,0.9
143,70.40172786177106,0.9
144,48.401727861771064,0.9
145,46.401727861771064,0.9
146,42.401727861771064,0.9
147,39.401727861771064,0.9
148,38.401727861771064,0.9
149,40.401727861771064,0.9
150,36.401727861771064,0.9
151,36.401727861771064,0.9
152,30.40172786177106,0.9
153,27.40172786177106,0.9
154,25.40172786177106,0.9
155,58.401727861771064,0.9
156,58.401727861771064,0.9
157,57.401727861771064,0.9
158,59.401727861771064,0.9
159,56.401727861771064,0.9
160,45.401727861771064,0.9
161,44.401727861771064,0.9
162,43.401727861771064,0.9
163,41.401727861771064,0.9
164,43.401727861771064,0.9
165,43.401727861771064,0.9
166,42.401727861771064,0.9
167,43.401727861771064,0.9
168,42.401727861771064,0.9
169,41.401727861771064,0.9
170,43.401727861771064,0.9
171,38.401727861771064,0.9
172,44.401727861771064,0.9
173,36.401727861771064,0.9
174,32.401727861771064,0.9
175,33.401727861771064,0.9
176,24.40172786177106,0.9
177,24.40172786177106,0.9
178,26.40172786177106,0.9
179,24.40172786177106,0.9
180,26.40172786177106,0.9
181,24.40172786177106,0.9
182,72.40172786177106,0.9
183,62.401727861771064,0.9
184,59.401727861771064,0.9
185,58.401727861771064,0.9
186,56.401727861771064,0.9
187,54.401727861771064,0.9
188,47.401727861771064,0.9
189,46.401727861771064,0.9
190,46.401727861771064,0.9
191,41.401727861771064,0.9
192,27.40172786177106,0.9
193,26.40172786177106,0.9
