,delay,bias
0,80.40172786177106,0.75
1,29.40172786177106,0.75
2,153.40172786177106,0.75
3,87.40172786177106,0.75
4,105.40172786177106,0.75
5,104.40172786177106,0.75
6,80.40172786177106,0.75
7,77.40172786177106,0.75
8,23.40172786177106,0.75
9,23.40172786177106,0.75
10,24.40172786177106,0.75
11,35.401727861771064,0.75
12,74.40172786177106,0.75
13,65.40172786177106,0.75
14,63.401727861771064,0.75
15,61.401727861771064,0.75
16,33.401727861771064,0.75
17,34.401727861771064,0.75
18,146.40172786177106,0.75
19,112.40172786177106,0.75
20,113.40172786177106,0.75
21,102.40172786177106,0.75
22,95.40172786177106,0.75
23,91.40172786177106,0.75
24,76.40172786177106,0.75
25,152.40172786177106,0.75
26,127.40172786177106,0.75
27,125.40172786177106,0.75
28,69.40172786177106,0.75
29,54.401727861771064,0.75
30,46.401727861771064,0.75
31,94.40172786177106,0.75
32,94.40172786177106,0.75
33,96.40172786177106,0.75
34,82.40172786177106,0.75
35,53.401727861771064,0.75
36,52.401727861771064,0.75
37,33.401727861771064,0.75
38,156.40172786177106,0.75
39,138.40172786177106,0.75
40,120.40172786177106,0.75
41,108.40172786177106,0.75
42,86.40172786177106,0.75
43,83.40172786177106,0.75
44,83.40172786177106,0.75
45,142.40172786177106,0.75
46,138.40172786177106,0.75
47,128.40172786177106,0.75
48,124.40172786177106,0.75
49,111.40172786177106,0.75
50,103.40172786177106,0.75
51,82.40172786177106,0.75
52,170.40172786177106,0.75
53,154.40172786177106,0.75
54,44.401727861771064,0.75
55,25.40172786177106,0.75
56,106.40172786177106,0.75
57,57.401727861771064,0.75
58,25.40172786177106,0.75
59,121.40172786177106,0.75
60,103.40172786177106,0.75
61,58.401727861771064,0.75
62,111.40172786177106,0.75
63,36.401727861771064,0.75
64,31.40172786177106,0.75
65,52.401727861771064,0.75
66,52.401727861771064,0.75
67,36.401727861771064,0.75
68,35.401727861771064,0.75
69,26.40172786177106,0.75
70,26.40172786177106,0.75
71,55.401727861771064,0.75
72,53.401727861771064,0.75
73,44.401727861771064,0.75
74,111.40172786177106,0.75
75,145.40172786177106,0.75
76,24.40172786177106,0.75
77,472.40172786177106,0.75
78,355.40172786177106,0.75
79,600.4017278617711,0.75
80,506.40172786177106,0.75
81,508.40172786177106,0.75
82,428.40172786177106,0.75
83,343.40172786177106,0.75
84,208.40172786177106,0.75
85,147.40172786177106,0.75
86,29.40172786177106,0.75
87,59.401727861771064,0.75
88,118.40172786177106,0.75
89,115.40172786177106,0.75
90,22.40172786177106,0.75
91,28.40172786177106,0.75
92,78.40172786177106,0.75
93,46.401727861771064,0.75
94,48.401727861771064,0.75
95,34.401727861771064,0.75
96,34.401727861771064,0.75
97,33.401727861771064,0.75
98,145.40172786177106,0.75
99,127.40172786177106,0.75
100,122.40172786177106,0.75
101,111.40172786177106,0.75
102,74.40172786177106,0.75
103,32.401727861771064,0.75
104,131.40172786177106,0.75
105,109.40172786177106,0.75
106,86.40172786177106,0.75
107,86.40172786177106,0.75
108,82.40172786177106,0.75
109,71.40172786177106,0.75
110,54.401727861771064,0.75
111,134.40172786177106,0.75
112,88.40172786177106,0.75
113,82.40172786177106,0.75
114,76.40172786177106,0.75
115,144.40172786177106,0.75
116,137.40172786177106,0.75
117,132.40172786177106,0.75
118,46.401727861771064,0.75
119,82.40172786177106,0.75
120,75.40172786177106,0.75
121,61.401727861771064,0.75
122,44.401727861771064,0.75
123,32.401727861771064,0.75
124,170.40172786177106,0.75
125,163.40172786177106,0.75
126,146.40172786177106,0.75
127,136.40172786177106,0.75
128,129.40172786177106,0.75
129,56.401727861771064,0.75
130,52.401727861771064,0.75
131,51.401727861771064,0.75
132,156.40172786177106,0.75
133,138.40172786177106,0.75
134,133.40172786177106,0.75
135,91.40172786177106,0.75
136,84.40172786177106,0.75
137,44.401727861771064,0.75
138,105.40172786177106,0.75
139,22.40172786177106,0.75
140,29.40172786177106,0.75
141,27.40172786177106,0.75
142,22.40172786177106,0.75
143,50.401727861771064,0.75
144,32.401727861771064,0.75
145,35.401727861771064,0.75
146,84.40172786177106,0.75
147,42.401727861771064,0.75
148,44.401727861771064,0.75
149,62.401727861771064,0.75
150,31.40172786177106,0.75
151,58.401727861771064,0.75
152,393.40172786177106,0.75
153,190.40172786177106,0.75
154,59.401727861771064,0.75
155,238.40172786177106,0.75
156,63.401727861771064,0.75
157,60.401727861771064,0.75
158,26.40172786177106,0.75
159,29.40172786177106,0.75
