,delay,bias
0,23.40172786177106,0.9
1,93.40172786177106,0.9
2,95.40172786177106,0.9
3,71.40172786177106,0.9
4,31.40172786177106,0.9
5,49.401727861771064,0.9
6,36.401727861771064,0.9
7,24.40172786177106,0.9
8,97.40172786177106,0.9
9,50.401727861771064,0.9
10,31.40172786177106,0.9
11,23.40172786177106,0.9
12,97.40172786177106,0.9
13,47.401727861771064,0.9
14,70.40172786177106,0.9
15,58.401727861771064,0.9
16,83.40172786177106,0.9
17,27.40172786177106,0.9
18,58.401727861771064,0.9
19,42.401727861771064,0.9
20,34.401727861771064,0.9
21,32.401727861771064,0.9
22,47.401727861771064,0.9
23,39.401727861771064,0.9
24,97.40172786177106,0.9
25,57.401727861771064,0.9
26,43.401727861771064,0.9
27,43.401727861771064,0.9
28,43.401727861771064,0.9
29,26.40172786177106,0.9
30,110.40172786177106,0.9
31,80.40172786177106,0.9
32,84.40172786177106,0.9
33,44.401727861771064,0.9
34,33.401727861771064,0.9
35,31.40172786177106,0.9
36,60.401727861771064,0.9
37,49.401727861771064,0.9
38,113.40172786177106,0.9
39,27.40172786177106,0.9
40,91.40172786177106,0.9
41,46.401727861771064,0.9
42,69.40172786177106,0.9
43,34.401727861771064,0.9
44,119.40172786177106,0.9
45,69.40172786177106,0.9
46,108.40172786177106,0.9
47,82.40172786177106,0.9
48,57.401727861771064,0.9
49,49.401727861771064,0.9
50,60.401727861771064,0.9
51,55.401727861771064,0.9
52,31.40172786177106,0.9
53,79.40172786177106,0.9
54,60.401727861771064,0.9
55,35.401727861771064,0.9
56,57.401727861771064,0.9
57,30.40172786177106,0.9
58,64.40172786177106,0.9
59,89.40172786177106,0.9
60,96.40172786177106,0.9
61,83.40172786177106,0.9
62,50.401727861771064,0.9
63,96.40172786177106,0.9
64,46.401727861771064,0.9
65,87.40172786177106,0.9
66,79.40172786177106,0.9
67,76.40172786177106,0.9
68,60.401727861771064,0.9
69,78.40172786177106,0.9
70,54.401727861771064,0.9
71,42.401727861771064,0.9
72,85.40172786177106,0.9
73,89.40172786177106,0.9
74,81.40172786177106,0.9
75,114.40172786177106,0.9
